cambio_simulado,valor_brl,icms_risco
5.667760912270529,566776.0912270528,102019.69642086951
5.6384053721164245,563840.5372116425,101491.29669809564
5.565443424684292,556544.3424684292,100177.98164431726
5.522566102566917,552256.6102566917,99406.1898462045
5.43547457027922,543547.457027922,97838.54226502596
5.646548626167477,564654.8626167477,101637.8752710146
5.471789485451308,547178.9485451308,98492.21073812354
5.623334540650397,562333.4540650398,101220.02173170715
5.590582490758561,559058.2490758562,100630.4848336541
5.676626079881882,567662.6079881882,102179.26943787387
5.587059171710663,558705.9171710663,100567.06509079193
5.584557778070587,558455.7778070587,100522.04000527055
5.681439302463167,568143.9302463167,102265.907444337
5.645216606626535,564521.6606626535,101613.89891927762
5.643491147627999,564349.1147627999,101582.84065730398
5.657467808264655,565746.7808264655,101834.42054876378
5.474457779443377,547445.7779443377,98540.24002998078
5.683713917945481,568371.3917945481,102306.85052301866
5.670539804164712,567053.9804164713,102069.71647496482
5.521824104664236,552182.4104664236,99392.83388395625
5.592350458079484,559235.0458079485,100662.30824543072
5.611042998154839,561104.2998154839,100998.77396678709
5.602353708714384,560235.3708714384,100842.36675685892
5.645107242544168,564510.7242544168,101611.93036579501
5.745292186302413,574529.2186302412,103415.25935344341
5.71337925302796,571337.9253027961,102840.82655450329
5.4948463550737365,549484.6355073736,98907.23439132725
5.67141624091863,567141.6240918629,102085.49233653533
5.735941637844444,573594.1637844444,103246.94948119999
5.649940604709113,564994.0604709113,101698.93088476403
5.714220317296831,571422.031729683,102855.96571134294
5.798319466028056,579831.9466028056,104369.75038850501
5.708079554302587,570807.9554302586,102745.43197744655
5.637389045059484,563738.9045059484,101473.0028110707
5.710031110928275,571003.1110928275,102780.55999670895
5.627857087647224,562785.7087647225,101301.42757765004
5.616813097583244,561681.3097583244,101102.63575649839
5.58255259007197,558255.259007197,100485.94662129546
5.757345941874893,575734.5941874892,103632.22695374806
5.539921588809794,553992.1588809794,99718.58859857629
5.7545119684831985,575451.1968483198,103581.21543269757
5.660260785937806,566026.0785937805,101884.69414688049
5.486896696621188,548689.6696621188,98764.14053918138
5.648191671470011,564819.1671470011,101667.4500864602
5.42293205771368,542293.205771368,97612.77703884624
5.671730078144289,567173.0078144289,102091.14140659719
5.695438706180011,569543.8706180011,102517.89671124019
5.560558437210824,556055.8437210824,100090.05186979483
5.625909072008904,562590.9072008904,101266.36329616026
5.793014670875155,579301.4670875155,104274.26407575278
5.568464486502542,556846.4486502542,100232.36075704575
5.517969682131981,551796.9682131981,99323.45427837566
5.749883469052655,574988.3469052655,103497.90244294779
5.7937841738041636,579378.4173804163,104288.11512847494
5.614968485465328,561496.8485465328,101069.4327383759
5.706961642351139,570696.1642351139,102725.3095623205
5.737086577681641,573708.6577681641,103267.55839826952
5.546854109577305,554685.4109577305,99843.37397239149
5.570330413230324,557033.0413230323,100265.94743814581
5.726990426001721,572699.0426001721,103085.82766803098
5.768446174829576,576844.6174829575,103832.03114693235
5.666013213264606,566601.3213264607,101988.23783876291
5.5343180503440275,553431.8050344028,99617.7249061925
5.796018254159498,579601.8254159498,104328.32857487096
5.566161918193158,556616.1918193158,100190.91452747684
5.584038371900587,558403.8371900588,100512.69069421057
5.645881137256303,564588.1137256303,101625.86047061345
5.756501295562002,575650.1295562001,103617.02332011602
5.692585574781685,569258.5574781685,102466.54034607032
5.652501761406681,565250.1761406681,101745.03170532026
5.656922015062753,565692.2015062752,101824.59627112953
5.618603327544668,561860.3327544668,101134.85989580402
5.665580403699086,566558.0403699086,101980.44726658353
5.383722463788102,538372.2463788101,96907.00434818582
5.587555578444601,558755.5578444601,100576.00041200282
5.636659989763956,563665.9989763956,101459.8798157512
5.509561821652577,550956.1821652576,99172.11278974637
5.6498963133914355,564989.6313391435,101698.13364104583
5.5959661538525545,559596.6153852554,100727.39076934598
5.774878183508048,577487.8183508049,103947.80730314487
5.758222850575953,575822.2850575952,103648.01131036713
5.572110477873504,557211.0477873504,100297.98860172306
5.600862041559144,560086.2041559144,100815.51674806458
5.607880890864925,560788.0890864924,100941.85603556863
5.573401791519799,557340.1791519799,100321.23224735637
5.632433813346228,563243.3813346229,101383.8086402321
5.545412017989229,554541.2017989228,99817.41632380612
5.511423903473867,551142.3903473867,99205.63026252961
5.671474775362953,567147.4775362953,102086.54595653315
5.672097183384332,567209.7183384332,102097.74930091797
5.541209873039528,554120.9873039528,99741.7777147115
5.696362861842832,569636.2861842832,102534.53151317098
5.55697811213322,555697.811213322,100025.60601839796
5.637741095266545,563774.1095266545,101479.3397147978
5.689515510551624,568951.5510551624,102411.27918992924
5.611562835925245,561156.2835925245,101008.1310466544
5.656141753278151,565614.1753278151,101810.55155900672
5.567489303760454,556748.9303760454,100214.80746768817
5.596696850147469,559669.685014747,100740.54330265445
5.5958394323340706,559583.9432334071,100725.10978201327
5.5464803819837165,554648.0381983717,99836.6468757069
5.598494455405146,559849.4455405147,100772.90019729263
5.473266870779992,547326.6870779992,98518.80367403985
5.569796591750532,556979.6591750532,100256.33865150958
5.588626520608691,558862.6520608691,100595.27737095645
5.591245986060397,559124.5986060397,100642.42774908713
5.592586247499297,559258.6247499298,100666.55245498735
5.608993038685149,560899.303868515,100961.87469633268
5.658396526353792,565839.6526353792,101851.13747436825
5.6944606507968825,569446.0650796882,102500.29171434387
5.555317882413341,555531.7882413341,99995.72188344014
5.504797998119131,550479.7998119132,99086.36396614436
5.519509022204208,551950.9022204208,99351.16239967574
5.570157239420152,557015.7239420152,100262.83030956273
5.582506301528481,558250.6301528481,100485.11342751265
5.54434271605383,554434.271605383,99798.16888896894
5.496316260278862,549631.6260278862,98933.6926850195
5.57299454099131,557299.454099131,100313.90173784358
5.631192498663715,563119.2498663715,101361.46497594687
5.668947870439654,566894.7870439654,102041.06166791377
5.563747256476441,556374.7256476441,100147.45061657594
5.57693098658205,557693.098658205,100384.7577584769
5.530038289741079,553003.828974108,99540.68921533943
5.611761232313842,561176.1232313842,101011.70218164915
5.537183068110005,553718.3068110006,99669.2952259801
5.6669485973573686,566694.8597357369,102005.07475243263
5.451609878268458,545160.9878268458,98128.97780883225
5.58180265115936,558180.2651159359,100472.44772086847
5.642117447778389,564211.7447778389,101558.11406001101
5.631412301350015,563141.2301350015,101365.42142430026
5.860462337295525,586046.2337295525,105488.32207131945
5.646562316710416,564656.2316710417,101638.1217007875
5.5229768890697395,552297.6889069739,99413.58400325531
5.605916759531954,560591.6759531954,100906.50167157517
5.452488045967852,545248.8045967852,98144.78482742133
5.607273652131259,560727.365213126,100930.92573836267
5.538586340289993,553858.6340289993,99694.55412521986
5.698191725018291,569819.1725018291,102567.45105032924
5.564466828975655,556446.6828975654,100160.40292156178
5.60397225545088,560397.225545088,100871.50059811583
5.556614791090218,555661.4791090218,100019.06623962392
5.77336064467169,577336.064467169,103920.49160409042
5.585306766121288,558530.6766121289,100535.5217901832
5.781914486265027,578191.4486265026,104074.46075277048
5.688950256414821,568895.0256414821,102401.10461546677
5.658636166269772,565863.6166269772,101855.4509928559
5.648290610158311,564829.0610158311,101669.23098284959
5.650578569115119,565057.8569115119,101710.41424407213
5.438665234377115,543866.5234377115,97895.97421878808
5.589173504112477,558917.3504112477,100605.12307402458
5.691780630922059,569178.0630922059,102452.05135659706
5.6101675929521875,561016.7592952187,100983.01667313937
5.48635961080051,548635.961080051,98754.47299440918
5.6098474351612655,560984.7435161265,100977.25383290277
5.770188901647598,577018.8901647597,103863.40022965675
5.728452542224861,572845.2542224862,103112.14576004751
5.60897114788545,560897.114788545,100961.48066193808
5.7014833392359066,570148.3339235906,102626.70010624631
5.581174858507372,558117.4858507372,100461.1474531327
5.459094711020664,545909.4711020665,98263.70479837195
5.530242065173221,553024.2065173221,99544.35717311797
5.757298055108846,575729.8055108846,103631.36499195923
5.589619911968967,558961.9911968966,100613.15841544139
5.592414036948627,559241.4036948627,100663.45266507528
5.587260663442081,558726.0663442081,100570.69194195746
5.788448562135829,578844.8562135829,104192.07411844491
5.76305535795882,576305.535795882,103734.99644325876
5.817170530261353,581717.0530261353,104709.06954470435
5.600112827251241,560011.2827251242,100802.03089052235
5.641616950600793,564161.6950600792,101549.10511081426
5.47618574892728,547618.574892728,98571.34348069104
5.749451788608851,574945.1788608851,103490.13219495931
5.508031400692925,550803.1400692925,99144.56521247265
5.634419295875454,563441.9295875455,101419.54732575818
5.51446483377137,551446.483377137,99260.36700788465
5.560876939273033,556087.6939273033,100095.78490691459
5.538202365136801,553820.2365136801,99687.64257246241
5.559141771109665,555914.1771109665,100064.55187997397
5.565417787817055,556541.7787817055,100177.520180707
5.564582894878392,556458.2894878392,100162.49210781105
5.690701282065257,569070.1282065257,102432.62307717462
5.513774701595118,551377.4701595118,99247.94462871211
5.634763059388154,563476.3059388155,101425.73506898677
5.72581145865291,572581.145865291,103064.60625575238
5.567784450822643,556778.4450822643,100220.12011480756
5.549096535183676,554909.6535183676,99883.73763330615
5.59358789177928,559358.789177928,100684.58205202704
5.72232130672811,572232.130672811,103001.78352110597
5.632350073578125,563235.0073578125,101382.30132440625
5.566139699930872,556613.9699930872,100190.5145987557
5.658801383575818,565880.1383575818,101858.42490436471
5.514009360499689,551400.9360499689,99252.1684889944
5.676828432585928,567682.8432585929,102182.91178654671
5.651930487797292,565193.0487797292,101734.74878035125
5.586533103915449,558653.310391545,100557.5958704781
5.538081562708562,553808.1562708562,99685.4681287541
5.533691241655817,553369.1241655818,99606.44234980471
5.663451459189541,566345.145918954,101942.12626541173
5.72681753290495,572681.753290495,103082.7155922891
5.556455052495319,555645.5052495319,100016.19094491574
5.656474556138525,565647.4556138525,101816.54201049345
5.424118704631225,542411.8704631225,97634.13668336204
5.561264814269369,556126.4814269369,100102.76665684865
5.611795941959751,561179.5941959751,101012.32695527552
5.531591479170876,553159.1479170877,99568.64662507578
5.529142969073234,552914.2969073234,99524.57344331821
5.553673460187633,555367.3460187633,99966.12228337738
5.641303685370946,564130.3685370947,101543.46633667704
5.597530964728862,559753.0964728862,100755.5573651195
5.410316160959185,541031.6160959186,97385.69089726535
5.421044882225437,542104.4882225437,97578.80788005787
5.559233975630831,555923.3975630831,100066.21156135495
5.656410646528872,565641.0646528873,101815.39163751972
5.363827567716953,536382.7567716953,96548.89621890515
5.569013699976179,556901.3699976179,100242.24659957123
5.566593056861166,556659.3056861166,100198.67502350098
5.741364321574862,574136.4321574862,103344.55778834752
5.579484752073608,557948.4752073608,100430.72553732494
5.6495919417315,564959.19417315,101692.654951167
5.627525663031091,562752.566303109,101295.46193455963
5.420144243232499,542014.4243232498,97562.59637818497
5.684756249014089,568475.6249014089,102325.6124822536
5.634293409751615,563429.3409751615,101417.28137552907
5.661027984778373,566102.7984778374,101898.50372601072
5.973034283016254,597303.4283016254,107514.61709429257
5.424384713777619,542438.4713777619,97638.92484799714
5.772068545148203,577206.8545148203,103897.23381266765
5.58839173547602,558839.173547602,100591.05123856835
5.640859695484564,564085.9695484564,101535.47451872214
5.610476584054345,561047.6584054345,100988.5785129782
5.575905088972749,557590.5088972748,100366.29160150947
5.562614431946607,556261.4431946607,100127.05977503893
5.644710044252091,564471.0044252091,101604.78079653764
5.476137263617924,547613.7263617924,98570.47074512263
5.683147088064844,568314.7088064845,102296.6475851672
5.576639189339651,557663.918933965,100379.5054081137
5.51147374422883,551147.374422883,99206.52739611894
5.573552101609757,557355.2101609757,100323.93782897563
5.729388889206348,572938.8889206348,103129.00000571425
5.5657635370224,556576.35370224,100183.7436664032
5.64735225239031,564735.225239031,101652.34054302558
5.547906428970578,554790.6428970578,99862.3157214704
5.683817358365888,568381.7358365889,102308.712450586
5.677207099959913,567720.7099959913,102189.72779927844
5.783379759771936,578337.9759771936,104100.83567589484
5.59860492905521,559860.492905521,100774.88872299377
5.675668694708387,567566.8694708387,102162.03650475095
5.623583138354505,562358.3138354504,101224.49649038108
5.732923644474191,573292.3644474191,103192.62560053542
5.549013147426641,554901.3147426641,99882.23665367953
5.682638283648955,568263.8283648955,102287.48910568119
5.596858357982611,559685.8357982611,100743.45044368699
5.60877176805528,560877.176805528,100957.89182499504
5.623006674108195,562300.6674108196,101214.12013394752
5.637656671913974,563765.6671913974,101477.82009445153
5.604021263400381,560402.1263400381,100872.38274120686
5.634231033278125,563423.1033278125,101416.15859900624
5.758688247357434,575868.8247357435,103656.38845243382
5.704587036608609,570458.7036608609,102682.56665895495
5.693971141380085,569397.1141380084,102491.48054484151
5.573047604582621,557304.7604582622,100314.85688248719
5.5334575628945135,553345.7562894514,99602.23613210124
5.70183490004903,570183.4900049029,102633.02820088253
5.694600289794532,569460.0289794531,102502.80521630157
5.749062575908933,574906.2575908933,103483.1263663608
5.559497289411341,555949.7289411341,100070.95120940413
5.593676982325377,559367.6982325377,100686.18568185679
5.464972260383142,546497.2260383142,98369.50068689654
5.578804749794883,557880.4749794883,100418.48549630788
5.705602191328463,570560.2191328463,102700.83944391234
5.572047509164684,557204.7509164684,100296.85516496432
5.673096763756697,567309.6763756697,102115.74174762053
5.597241220936469,559724.1220936469,100750.34197685643
5.644212389944349,564421.2389944349,101595.82301899829
5.509865130832287,550986.5130832287,99177.57235498117
5.622409398933427,562240.9398933427,101203.36918080167
5.341587914591721,534158.7914591721,96148.58246265099
5.597570477995328,559757.0477995328,100756.2686039159
5.465794814176581,546579.4814176582,98384.30665517846
5.724719277407283,572471.9277407284,103044.9469933311
5.685596075344287,568559.6075344287,102340.72935619716
5.657230779202931,565723.0779202931,101830.15402565275
5.753474844181013,575347.4844181013,103562.54719525822
5.528010119814094,552801.0119814094,99504.18215665368
5.774137641048536,577413.7641048536,103934.47753887365
5.699725415871131,569972.5415871132,102595.05748568037
5.593037388102428,559303.7388102429,100674.6729858437
5.718295215033644,571829.5215033643,102929.31387060558
5.513644099638454,551364.4099638454,99245.59379349217
5.539366079700864,553936.6079700864,99708.58943461554
5.559076552023292,555907.6552023292,100063.37793641925
5.56634386476517,556634.3864765171,100194.18956577306
5.5181841947289785,551818.4194728979,99327.31550512162
5.726279190705136,572627.9190705136,103073.02543269243
5.5910018331830305,559100.1833183031,100638.03299729455
5.646809235123677,564680.9235123678,101642.56623222619
5.5625671067740665,556256.7106774066,100126.2079219332
5.448438959264605,544843.8959264605,98071.90126676288
5.639283077606911,563928.307760691,101507.09539692439
5.440072616783052,544007.2616783052,97921.30710209494
5.608365930818353,560836.5930818353,100950.58675473035
5.489725695194038,548972.5695194039,98815.0625134927
5.796037869978685,579603.7869978684,104328.68165961631
5.6978240733519945,569782.4073351994,102560.83332033589
5.624284771079538,562428.4771079539,101237.1258794317
5.729987481243788,572998.7481243788,103139.77466238818
5.537375920119887,553737.5920119887,99672.76656215797
5.664242166099978,566424.2166099978,101956.3589897996
5.632870648909746,563287.0648909746,101391.67168037541
5.6387319700838665,563873.1970083866,101497.17546150959
5.730776798821596,573077.6798821596,103153.98237878871
5.681496026277595,568149.6026277596,102266.92847299672
5.640987014779645,564098.7014779645,101537.7662660336
5.463566186098998,546356.6186098998,98344.19134978196
5.526994148147884,552699.4148147884,99485.8946666619
5.6034297523011825,560342.9752301183,100861.73554142128
5.623154544325568,562315.4544325569,101216.78179786024
5.511461476954538,551146.1476954538,99206.3065851817
5.834778912220569,583477.8912220569,105026.02041997024
5.753053826127584,575305.3826127583,103554.96887029649
5.669594970289257,566959.4970289257,102052.70946520662
5.621206950798564,562120.6950798564,101181.72511437416
5.595259820252537,559525.9820252537,100714.67676454566
5.527736090436349,552773.609043635,99499.2496278543
5.621703870258521,562170.3870258521,101190.66966465338
5.6381598431020725,563815.9843102073,101486.87717583732
5.501278108005397,550127.8108005397,99023.00594409714
5.645136129465664,564513.6129465664,101612.45033038195
5.60045844367859,560045.844367859,100808.25198621461
5.4404785953794095,544047.8595379409,97928.61471682937
5.536091640795448,553609.1640795447,99649.64953431804
5.576875512192841,557687.5512192842,100383.75921947115
5.7869470358330215,578694.7035833021,104165.04664499438
5.665435591485448,566543.5591485448,101977.84064673806
5.49272286958315,549272.2869583151,98869.0116524967
5.658998524250993,565899.8524250994,101861.97343651787
5.473386846404857,547338.6846404857,98520.96323528742
5.713463629332964,571346.3629332965,102842.34532799336
5.571624930090377,557162.4930090377,100289.24874162678
5.606083632229622,560608.3632229622,100909.5053801332
5.735655309502006,573565.5309502006,103241.79557103611
5.497133535737429,549713.3535737429,98948.40364327372
5.4870964253343795,548709.6425334379,98767.73565601882
5.561357778410658,556135.7778410658,100104.44001139184
5.709418628891624,570941.8628891625,102769.53532004924
5.475938959930521,547593.895993052,98566.90127874937
5.356100298009436,535610.0298009437,96409.80536416986
5.57344748997059,557344.7489970591,100322.05481947064
5.664996302667392,566499.6302667392,101969.93344801305
5.724195966834401,572419.5966834401,103035.52740301922
5.572351851985426,557235.1851985425,100302.33333573765
5.577074413563064,557707.4413563064,100387.33944413516
5.719963942336552,571996.3942336552,102959.35096205793
5.443953403743271,544395.3403743271,97991.16126737888
5.579165352272537,557916.5352272537,100424.97634090566
5.632013806520273,563201.3806520273,101376.24851736492
5.655637664945717,565563.7664945717,101801.4779690229
5.568093873986201,556809.3873986201,100225.68973175163
5.617775046756488,561777.5046756489,101119.9508416168
5.387486356736806,538748.6356736806,96974.7544212625
5.554543502292011,555454.3502292011,99981.7830412562
5.656029273023292,565602.9273023292,101808.52691441926
5.5249632828749,552496.32828749,99449.33909174819
5.620015452071204,562001.5452071204,101160.27813728167
5.655423492273804,565542.3492273804,101797.62286092846
5.583361826977025,558336.1826977024,100500.51288558643
5.63019176463001,563019.176463001,101343.45176334017
5.526748934354546,552674.8934354546,99481.48081838182
5.595770800476601,559577.0800476602,100723.87440857882
5.67033417532658,567033.4175326581,102066.01515587846
5.628960267909328,562896.0267909328,101321.28482236789
5.561090138554299,556109.0138554298,100099.62249397737
5.635098526454674,563509.8526454674,101431.77347618413
5.679863655151131,567986.3655151131,102237.54579272035
5.427504043771655,542750.4043771655,97695.07278788979
5.720436185276668,572043.6185276668,102967.85133498002
5.583936411417313,558393.6411417313,100510.85540551163
5.653471603411829,565347.1603411828,101762.4888614129
5.723920761087678,572392.0761087678,103030.57369957819
5.489419103018033,548941.9103018033,98809.54385432458
5.549870431757913,554987.0431757913,99897.66777164243
5.58829121555057,558829.121555057,100589.24187991026
5.5430868788882215,554308.6878888222,99775.56381998799
5.773003287788263,577300.3287788263,103914.05918018872
5.536421442739889,553642.1442739889,99655.585969318
5.5639185304627405,556391.853046274,100150.53354832933
5.633288602188165,563328.8602188166,101399.19483938698
5.504893967790239,550489.3967790239,99088.0914202243
5.578511763763628,557851.1763763628,100413.2117477453
5.643609570888084,564360.9570888084,101584.9722759855
5.584246260236536,558424.6260236535,100516.43268425764
5.60610639208457,560610.639208457,100909.91505752224
5.566311513272842,556631.1513272842,100193.60723891115
5.476384039965887,547638.4039965887,98574.91271938596
5.643987482588556,564398.7482588555,101591.774686594
5.774828650310181,577482.8650310182,103946.91570558326
5.616310905984622,561631.0905984621,101093.59630772319
5.63519416600988,563519.416600988,101433.49498817784
5.677865716375638,567786.5716375638,102201.58289476148
5.4987614120241854,549876.1412024186,98977.70541643535
5.770043681563628,577004.3681563628,103860.7862681453
5.633100535432876,563310.0535432876,101395.80963779175
5.763593750212759,576359.3750212758,103744.68750382964
5.5477168574304985,554771.6857430498,99858.90343374897
5.780591311908311,578059.1311908311,104050.6436143496
5.685390516401917,568539.0516401917,102337.0292952345
5.665114906841105,566511.4906841106,101972.0683231399
5.635993845672933,563599.3845672932,101447.88922211278
5.591944413132546,559194.4413132545,100654.99943638581
5.724220605215743,572422.0605215743,103035.97089388338
5.6274437565069375,562744.3756506938,101293.98761712488
5.435068902562601,543506.89025626,97831.2402461268
5.512649746348487,551264.9746348487,99227.69543427275
5.597666363379808,559766.6363379809,100757.99454083655
5.6429291136733495,564292.9113673349,101572.72404612027
5.609465498905212,560946.5498905212,100970.37898029381
5.7259038050907085,572590.3805090708,103066.26849163274
5.436526512743114,543652.6512743115,97857.47722937606
5.627738427730836,562773.8427730836,101299.29169915504
5.448678495656364,544867.8495656364,98076.21292181454
5.683980797613182,568398.0797613182,102311.65435703726
5.606008548694712,560600.8548694712,100908.1538765048
5.652934856326941,565293.4856326941,101752.82741388494
5.535772333525427,553577.2333525427,99643.90200345768
5.731425959592234,573142.5959592233,103165.6672726602
5.709724048490419,570972.404849042,102775.03287282755
5.667899457458939,566789.945745894,102022.19023426091
5.6028082614162695,560280.8261416269,100850.54870549284
5.667562891291466,566756.2891291466,102016.13204324638
5.550103063353008,555010.3063353008,99901.85514035414
5.692729774705604,569272.9774705603,102469.13594470086
5.765202541107576,576520.2541107576,103773.64573993637
5.712360872078155,571236.0872078155,102822.49569740679
5.548030009951464,554803.0009951465,99864.54017912636
5.6476227910510834,564762.2791051083,101657.2102389195
5.496587841534618,549658.7841534618,98938.58114762312
5.666881275130364,566688.1275130364,102003.86295234654
5.655764065297756,565576.4065297756,101803.7531753596
5.443946590311462,544394.6590311462,97991.0386256063
5.50857871356229,550857.8713562291,99154.41684412122
5.588785044303376,558878.5044303376,100598.13079746076
5.58716741207031,558716.7412070311,100569.01341726558
5.504225091676957,550422.5091676957,99076.05165018521
5.650138710296997,565013.8710296997,101702.49678534594
5.637586676393119,563758.6676393119,101476.56017507613
5.596897442569152,559689.7442569152,100744.15396624473
5.545639367363823,554563.9367363823,99821.50861254882
5.710361436421749,571036.1436421749,102786.50585559147
5.765743510772048,576574.3510772048,103783.38319389687
5.570489644823813,557048.9644823814,100268.81360682864
5.5587500110249,555875.00110249,100057.5001984482
5.659470588757512,565947.0588757512,101870.47059763521
5.581948732470624,558194.8732470624,100475.07718447123
5.601906378528619,560190.6378528619,100834.31481351514
5.682149716328367,568214.9716328367,102278.69489391061
5.440337239214944,544033.7239214944,97926.070305869
5.734971196850754,573497.1196850754,103229.48154331357
5.621265707013219,562126.5707013219,101182.78272623794
5.577068339750847,557706.8339750847,100387.23011551524
5.606485468076513,560648.5468076513,100916.73842537723
5.611201526050624,561120.1526050624,101001.62746891122
5.456599941890991,545659.9941890991,98218.79895403783
5.751095249769269,575109.5249769269,103519.71449584683
5.618403503285858,561840.3503285858,101131.26305914545
5.65507018892208,565507.018892208,101791.26340059744
5.70149251269807,570149.251269807,102626.86522856525
5.521415213060032,552141.5213060032,99385.47383508057
5.657851594932366,565785.1594932366,101841.32870878257
5.590199747870919,559019.974787092,100623.59546167655
5.691927854318769,569192.7854318769,102454.70137773783
5.420449046336337,542044.9046336337,97568.08283405406
5.605585393324624,560558.5393324624,100900.53707984323
5.559603176268858,555960.3176268858,100072.85717283945
5.654089872343964,565408.9872343964,101773.61770219135
5.657538699289437,565753.8699289437,101835.69658720987
5.550036122258278,555003.6122258278,99900.65020064899
5.549620964878287,554962.0964878286,99893.17736780916
5.604529138536639,560452.913853664,100881.52449365951
5.532781932692551,553278.1932692551,99590.07478846592
5.691490869955402,569149.0869955402,102446.83565919723
5.580928374945148,558092.8374945148,100456.71074901265
5.349269268039459,534926.9268039459,96286.84682471026
5.580415827740687,558041.5827740687,100447.48489933237
5.519828570609343,551982.8570609343,99356.91427096818
5.465721552121078,546572.1552121078,98382.9879381794
5.50167372765396,550167.3727653959,99030.12709777126
5.624618385378252,562461.8385378252,101243.13093680852
5.735914938034704,573591.4938034704,103246.46888462467
5.64321989838842,564321.989838842,101577.95817099155
5.559267001279852,555926.7001279852,100066.80602303734
5.656247942545744,565624.7942545745,101812.4629658234
5.572723474372276,557272.3474372276,100309.02253870097
5.55122514590479,555122.514590479,99922.05262628621
5.509256149053094,550925.6149053094,99166.61068295568
5.454716978405092,545471.6978405092,98184.90561129166
5.579037286916504,557903.7286916504,100422.67116449708
5.629058903043752,562905.8903043752,101323.06025478753
5.605810922630534,560581.0922630534,100904.59660734961
5.576659954371733,557665.9954371733,100379.87917869119
5.528299532476685,552829.9532476685,99509.39158458031
5.670154347627291,567015.4347627291,102062.77825729124
5.494397901157297,549439.7901157298,98899.16222083136
5.685470154476371,568547.0154476371,102338.46278057467
5.523144630752555,552314.4630752555,99416.60335354599
5.545945740860292,554594.5740860292,99827.02333548525
5.480736934048285,548073.6934048285,98653.26481286914
5.568861075599162,556886.1075599162,100239.49936078492
5.703661668750764,570366.1668750765,102665.91003751376
5.661699785582521,566169.9785582521,101910.59614048537
5.703945530738396,570394.5530738396,102671.01955329113
5.662294452101373,566229.4452101373,101921.30013782471
5.513883600312553,551388.3600312553,99249.90480562595
5.584435326085087,558443.5326085087,100519.83586953157
5.543411338434495,554341.1338434495,99781.4040918209
5.736091488441163,573609.1488441164,103249.64679194095
5.505383330971168,550538.3330971168,99096.89995748102
5.696211536380467,569621.1536380467,102531.8076548484
5.696143637492067,569614.3637492068,102530.58547485722
5.781646399249281,578164.6399249281,104069.63518648705
5.577233249254146,557723.3249254146,100390.19848657463
5.679654830763398,567965.4830763398,102233.78695374116
5.822909709218639,582290.9709218638,104812.37476593548
5.558250252396608,555825.0252396608,100048.50454313893
5.474506331246263,547450.6331246264,98541.11396243275
5.443016067891459,544301.6067891459,97974.28922204625
5.679690419637621,567969.041963762,102234.42755347716
5.442729419857646,544272.9419857647,97969.12955743764
5.5806443122291745,558064.4312229174,100451.59762012513
5.654550878729661,565455.0878729661,101781.9158171339
5.631534715226855,563153.4715226855,101367.62487408338
5.65346748932271,565346.748932271,101762.41480780879
5.63492266317125,563492.266317125,101428.60793708249
5.731371269601429,573137.126960143,103164.68285282573
5.5276997665939325,552769.9766593933,99498.59579869079
5.552832223895983,555283.2223895983,99950.98003012768
5.544099591839054,554409.9591839054,99793.79265310297
5.69041445823951,569041.445823951,102427.46024831118
5.696823222049026,569682.3222049025,102542.81799688246
5.655820835481274,565582.0835481273,101804.77503866292
5.722665307148476,572266.5307148476,103007.97552867257
5.50709470548255,550709.470548255,99127.7046986859
5.766822215077048,576682.2215077048,103802.79987138686
5.753678626353128,575367.8626353128,103566.2152743563
5.6817817359394205,568178.1735939421,102272.07124690957
5.777281074608452,577728.1074608453,103991.05934295214
5.463407737729817,546340.7737729817,98341.33927913671
5.566757342740758,556675.7342740758,100201.63216933365
5.547509600016702,554750.9600016702,99855.17280030063
5.680490734436448,568049.0734436448,102248.83321985605
5.5187699560865,551876.9956086499,99337.85920955698
5.683778407378406,568377.8407378406,102308.01133281131
5.739739315062368,573973.9315062368,103315.30767112262
5.678092114226284,567809.2114226284,102205.65805607311
5.640533091789829,564053.3091789829,101529.59565221691
5.524453980777844,552445.3980777845,99440.1716540012
5.537327084150915,553732.7084150915,99671.88751471647
5.728701491342187,572870.1491342187,103116.62684415936
5.685773317259906,568577.3317259905,102343.9197106783
5.611069266826294,561106.9266826294,100999.24680287328
5.57648262421379,557648.262421379,100376.6872358482
5.429707040450757,542970.7040450757,97734.72672811362
5.516879308689015,551687.9308689015,99303.82755640228
5.789113338517164,578911.3338517164,104204.04009330894
5.497745869393236,549774.5869393236,98959.42564907824
5.6319276280394694,563192.762803947,101374.69730471045
5.706594765794032,570659.4765794032,102718.70578429256
5.500076617973093,550007.6617973093,99001.37912351567
5.63149226244701,563149.226244701,101366.86072404617
5.700247923731836,570024.7923731836,102604.46262717305
5.6157721189132515,561577.2118913252,101083.89814043853
5.876470777879835,587647.0777879835,105776.47400183702
5.4623145144356435,546231.4514435644,98321.66125984158
5.711276231417816,571127.6231417817,102802.9721655207
5.598857074790957,559885.7074790957,100779.42734623722
5.685095181310514,568509.5181310513,102331.71326358923
5.6549154642787425,565491.5464278742,101788.47835701736
5.5477056110821446,554770.5611082144,99858.70099947859
5.635534863467958,563553.4863467958,101439.62754242324
5.445034230388934,544503.4230388934,98010.61614700081
5.669698046508142,566969.8046508142,102054.56483714655
5.641848262483405,564184.8262483405,101553.2687247013
5.672930660747758,567293.0660747758,102112.75189345963
5.711220529409965,571122.0529409965,102801.96952937936
